host, subject, issuer, notBefore, notAfter, basicConstraints, sha1Fingerprint
"private.vtb.ru","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","Dec 10 00:00:00 2014 GMT","Dec 10 00:00:00 2034 GMT","CA:TRUE critical","80:94:64:0E:B5:A7:A1:CA:11:9C:1F:DD:D5:9F:81:02:63:A7:FB:D1"
"remote.vtb.ru","CN=VTB BANK GCC R6 OV CA 2021; O=VTB BANK (PJSC); C=RU","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","Apr 21 00:00:00 2021 GMT","Apr 21 00:00:00 2031 GMT","CA:TRUE, pathlen:0 critical","18:FA:8E:3C:CD:E2:6E:0C:3F:04:AD:DA:95:F2:68:93:32:62:37:54"
"remote.vtb.ru","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","Dec 10 00:00:00 2014 GMT","Dec 10 00:00:00 2034 GMT","CA:TRUE critical","80:94:64:0E:B5:A7:A1:CA:11:9C:1F:DD:D5:9F:81:02:63:A7:FB:D1"
"school.vtb.ru","CN=VTB BANK GCC R6 OV CA 2021; O=VTB BANK (PJSC); C=RU","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","Apr 21 00:00:00 2021 GMT","Apr 21 00:00:00 2031 GMT","CA:TRUE, pathlen:0 critical","18:FA:8E:3C:CD:E2:6E:0C:3F:04:AD:DA:95:F2:68:93:32:62:37:54"
"school.vtb.ru","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","Dec 10 00:00:00 2014 GMT","Dec 10 00:00:00 2034 GMT","CA:TRUE critical","80:94:64:0E:B5:A7:A1:CA:11:9C:1F:DD:D5:9F:81:02:63:A7:FB:D1"
"team.vtb.ru","CN=VTB BANK GCC R6 OV CA 2021; O=VTB BANK (PJSC); C=RU","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","Apr 21 00:00:00 2021 GMT","Apr 21 00:00:00 2031 GMT","CA:TRUE, pathlen:0 critical","18:FA:8E:3C:CD:E2:6E:0C:3F:04:AD:DA:95:F2:68:93:32:62:37:54"
"team.vtb.ru","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","Dec 10 00:00:00 2014 GMT","Dec 10 00:00:00 2034 GMT","CA:TRUE critical","80:94:64:0E:B5:A7:A1:CA:11:9C:1F:DD:D5:9F:81:02:63:A7:FB:D1"
"esmdtpep.vtb.ru","CN=VTB BANK GCC R6 OV CA 2021; O=VTB BANK (PJSC); C=RU","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","Apr 21 00:00:00 2021 GMT","Apr 21 00:00:00 2031 GMT","CA:TRUE, pathlen:0 critical","18:FA:8E:3C:CD:E2:6E:0C:3F:04:AD:DA:95:F2:68:93:32:62:37:54"
"fatca.vtb.ru","CN=VTB BANK GCC R6 OV CA 2021; O=VTB BANK (PJSC); C=RU","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","Apr 21 00:00:00 2021 GMT","Apr 21 00:00:00 2031 GMT","CA:TRUE, pathlen:0 critical","18:FA:8E:3C:CD:E2:6E:0C:3F:04:AD:DA:95:F2:68:93:32:62:37:54"
"fatca.vtb.ru","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","Dec 10 00:00:00 2014 GMT","Dec 10 00:00:00 2034 GMT","CA:TRUE critical","80:94:64:0E:B5:A7:A1:CA:11:9C:1F:DD:D5:9F:81:02:63:A7:FB:D1"
"idemo.vtb.ru","CN=VTB BANK GCC R6 OV CA 2021; O=VTB BANK (PJSC); C=RU","CN=VTB BANK GCC R6 OV CA 2021; O=VTB BANK (PJSC); C=RU","Apr 21 00:00:00 2021 GMT","Apr 21 00:00:00 2031 GMT","CA:TRUE, pathlen:0 critical","18:FA:8E:3C:CD:E2:6E:0C:3F:04:AD:DA:95:F2:68:93:32:62:37:54"
"idemo.vtb.ru","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","Feb 20 00:00:00 2019 GMT","Mar 18 10:00:00 2029 GMT","CA:TRUE critical","61:8A:4F:66:F2:AB:56:AF:46:4B:0C:36:97:F6:F1:C9:1F:88:F8:B4"
"kap.vtb.ru","CN=VTB BANK GCC R6 OV CA 2021; O=VTB BANK (PJSC); C=RU","CN=VTB BANK GCC R6 OV CA 2021; O=VTB BANK (PJSC); C=RU","Apr 21 00:00:00 2021 GMT","Apr 21 00:00:00 2031 GMT","CA:TRUE, pathlen:0 critical","18:FA:8E:3C:CD:E2:6E:0C:3F:04:AD:DA:95:F2:68:93:32:62:37:54"
"kap.vtb.ru","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","Feb 20 00:00:00 2019 GMT","Mar 18 10:00:00 2029 GMT","CA:TRUE critical","61:8A:4F:66:F2:AB:56:AF:46:4B:0C:36:97:F6:F1:C9:1F:88:F8:B4"
"kap.vtb.ru","CN=VTB BANK GCC R6 OV CA 2021; O=VTB BANK (PJSC); C=RU","CN=VTB BANK GCC R6 OV CA 2021; O=VTB BANK (PJSC); C=RU","Apr 21 00:00:00 2021 GMT","Apr 21 00:00:00 2031 GMT","CA:TRUE, pathlen:0 critical","18:FA:8E:3C:CD:E2:6E:0C:3F:04:AD:DA:95:F2:68:93:32:62:37:54"
"kap.vtb.ru","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","Feb 20 00:00:00 2019 GMT","Mar 18 10:00:00 2029 GMT","CA:TRUE critical","61:8A:4F:66:F2:AB:56:AF:46:4B:0C:36:97:F6:F1:C9:1F:88:F8:B4"
"learn.vtb.ru","CN=VTB BANK GCC R6 OV CA 2021; O=VTB BANK (PJSC); C=RU","CN=VTB BANK GCC R6 OV CA 2021; O=VTB BANK (PJSC); C=RU","Apr 21 00:00:00 2021 GMT","Apr 21 00:00:00 2031 GMT","CA:TRUE, pathlen:0 critical","18:FA:8E:3C:CD:E2:6E:0C:3F:04:AD:DA:95:F2:68:93:32:62:37:54"
"learn.vtb.ru","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","Feb 20 00:00:00 2019 GMT","Mar 18 10:00:00 2029 GMT","CA:TRUE critical","61:8A:4F:66:F2:AB:56:AF:46:4B:0C:36:97:F6:F1:C9:1F:88:F8:B4"
"lite.vtb24.ru","CN=VTB BANK GCC R6 OV CA 2021; O=VTB BANK (PJSC); C=RU","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","Apr 21 00:00:00 2021 GMT","Apr 21 00:00:00 2031 GMT","CA:TRUE, pathlen:0 critical","18:FA:8E:3C:CD:E2:6E:0C:3F:04:AD:DA:95:F2:68:93:32:62:37:54"
"lkbo.vtb.ru","CN=VTB BANK GCC R6 OV CA 2021; O=VTB BANK (PJSC); C=RU","CN=VTB BANK GCC R6 OV CA 2021; O=VTB BANK (PJSC); C=RU","Apr 21 00:00:00 2021 GMT","Apr 21 00:00:00 2031 GMT","CA:TRUE, pathlen:0 critical","18:FA:8E:3C:CD:E2:6E:0C:3F:04:AD:DA:95:F2:68:93:32:62:37:54"
"lkbo.vtb.ru","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","Feb 20 00:00:00 2019 GMT","Mar 18 10:00:00 2029 GMT","CA:TRUE critical","61:8A:4F:66:F2:AB:56:AF:46:4B:0C:36:97:F6:F1:C9:1F:88:F8:B4"
"lk.vtb.ru","CN=VTB BANK GCC R6 OV CA 2021; O=VTB BANK (PJSC); C=RU","CN=VTB BANK GCC R6 OV CA 2021; O=VTB BANK (PJSC); C=RU","Apr 21 00:00:00 2021 GMT","Apr 21 00:00:00 2031 GMT","CA:TRUE, pathlen:0 critical","18:FA:8E:3C:CD:E2:6E:0C:3F:04:AD:DA:95:F2:68:93:32:62:37:54"
"lk.vtb.ru","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","Feb 20 00:00:00 2019 GMT","Mar 18 10:00:00 2029 GMT","CA:TRUE critical","61:8A:4F:66:F2:AB:56:AF:46:4B:0C:36:97:F6:F1:C9:1F:88:F8:B4"
"mail.vtbstrana.ru","CN=VTB BANK GCC R6 OV CA 2021; O=VTB BANK (PJSC); C=RU","CN=VTB BANK GCC R6 OV CA 2021; O=VTB BANK (PJSC); C=RU","Apr 21 00:00:00 2021 GMT","Apr 21 00:00:00 2031 GMT","CA:TRUE, pathlen:0 critical","18:FA:8E:3C:CD:E2:6E:0C:3F:04:AD:DA:95:F2:68:93:32:62:37:54"
"mail.vtbstrana.ru","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","Feb 20 00:00:00 2019 GMT","Mar 18 10:00:00 2029 GMT","CA:TRUE critical","61:8A:4F:66:F2:AB:56:AF:46:4B:0C:36:97:F6:F1:C9:1F:88:F8:B4"
"mdm.vtb.ru","CN=VTB BANK GCC R6 OV CA 2021; O=VTB BANK (PJSC); C=RU","CN=VTB BANK GCC R6 OV CA 2021; O=VTB BANK (PJSC); C=RU","Apr 21 00:00:00 2021 GMT","Apr 21 00:00:00 2031 GMT","CA:TRUE, pathlen:0 critical","18:FA:8E:3C:CD:E2:6E:0C:3F:04:AD:DA:95:F2:68:93:32:62:37:54"
"mdm.vtb.ru","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","Feb 20 00:00:00 2019 GMT","Mar 18 10:00:00 2029 GMT","CA:TRUE critical","61:8A:4F:66:F2:AB:56:AF:46:4B:0C:36:97:F6:F1:C9:1F:88:F8:B4"
"mdm.vtb.ru","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R3","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R3","Mar 18 10:00:00 2009 GMT","Mar 18 10:00:00 2029 GMT","CA:TRUE critical","D6:9B:56:11:48:F0:1C:77:C5:45:78:C1:09:26:DF:5B:85:69:76:AD"
"open.api.vtb.ru","CN=VTB BANK GCC R6 OV CA 2021; O=VTB BANK (PJSC); C=RU","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","Apr 21 00:00:00 2021 GMT","Apr 21 00:00:00 2031 GMT","CA:TRUE, pathlen:0 critical","18:FA:8E:3C:CD:E2:6E:0C:3F:04:AD:DA:95:F2:68:93:32:62:37:54"
"pay.vtb.ru","CN=VTB BANK GCC R6 OV CA 2021; O=VTB BANK (PJSC); C=RU","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","Apr 21 00:00:00 2021 GMT","Apr 21 00:00:00 2031 GMT","CA:TRUE, pathlen:0 critical","18:FA:8E:3C:CD:E2:6E:0C:3F:04:AD:DA:95:F2:68:93:32:62:37:54"
"reg.vtb.ru","CN=VTB BANK GCC R6 OV CA 2021; O=VTB BANK (PJSC); C=RU","CN=VTB BANK GCC R6 OV CA 2021; O=VTB BANK (PJSC); C=RU","Apr 21 00:00:00 2021 GMT","Apr 21 00:00:00 2031 GMT","CA:TRUE, pathlen:0 critical","18:FA:8E:3C:CD:E2:6E:0C:3F:04:AD:DA:95:F2:68:93:32:62:37:54"
"reg.vtb.ru","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","Feb 20 00:00:00 2019 GMT","Mar 18 10:00:00 2029 GMT","CA:TRUE critical","61:8A:4F:66:F2:AB:56:AF:46:4B:0C:36:97:F6:F1:C9:1F:88:F8:B4"
"reg.vtb.ru","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R3","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R3","Mar 18 10:00:00 2009 GMT","Mar 18 10:00:00 2029 GMT","CA:TRUE critical","D6:9B:56:11:48:F0:1C:77:C5:45:78:C1:09:26:DF:5B:85:69:76:AD"
"start-bo-test.vtb.ru","CN=Thawte RSA CA 2018; OU=www.digicert.com; O=DigiCert Inc; C=US","CN=DigiCert Global Root CA; OU=www.digicert.com; O=DigiCert Inc; C=US","Nov  6 12:23:52 2017 GMT","Nov  6 12:23:52 2027 GMT","CA:TRUE, pathlen:0 critical","4D:EE:A7:06:0D:80:BA:BF:16:43:B4:E0:F0:10:4C:82:99:50:75:B7"
"start-bo-test.vtb.ru","CN=DigiCert Global Root CA; OU=www.digicert.com; O=DigiCert Inc; C=US","CN=DigiCert Global Root CA; OU=www.digicert.com; O=DigiCert Inc; C=US","Nov 10 00:00:00 2006 GMT","Nov 10 00:00:00 2031 GMT","CA:TRUE critical","A8:98:5D:3A:65:E5:E5:C4:B2:D7:D6:6D:40:C6:DD:2F:B1:9C:54:36"
"start-bo-test.vtb.ru","CN=DigiCert Global Root CA; OU=www.digicert.com; O=DigiCert Inc; C=US","CN=DigiCert Global Root CA; OU=www.digicert.com; O=DigiCert Inc; C=US","Nov 10 00:00:00 2006 GMT","Nov 10 00:00:00 2031 GMT","CA:TRUE critical","A8:98:5D:3A:65:E5:E5:C4:B2:D7:D6:6D:40:C6:DD:2F:B1:9C:54:36"
"startup.vtb.ru","CN=VTB BANK GCC R6 OV CA 2021; O=VTB BANK (PJSC); C=RU","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","Apr 21 00:00:00 2021 GMT","Apr 21 00:00:00 2031 GMT","CA:TRUE, pathlen:0 critical","18:FA:8E:3C:CD:E2:6E:0C:3F:04:AD:DA:95:F2:68:93:32:62:37:54"
"startup.vtb.ru","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","Dec 10 00:00:00 2014 GMT","Dec 10 00:00:00 2034 GMT","CA:TRUE critical","80:94:64:0E:B5:A7:A1:CA:11:9C:1F:DD:D5:9F:81:02:63:A7:FB:D1"
"vo.vtb.ru","CN=VTB BANK GCC R6 OV CA 2021; O=VTB BANK (PJSC); C=RU","CN=VTB BANK GCC R6 OV CA 2021; O=VTB BANK (PJSC); C=RU","Apr 21 00:00:00 2021 GMT","Apr 21 00:00:00 2031 GMT","CA:TRUE, pathlen:0 critical","18:FA:8E:3C:CD:E2:6E:0C:3F:04:AD:DA:95:F2:68:93:32:62:37:54"
"vo.vtb.ru","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","Feb 20 00:00:00 2019 GMT","Mar 18 10:00:00 2029 GMT","CA:TRUE critical","61:8A:4F:66:F2:AB:56:AF:46:4B:0C:36:97:F6:F1:C9:1F:88:F8:B4"
"vo.vtb24.ru","CN=VTB BANK GCC R6 OV CA 2021; O=VTB BANK (PJSC); C=RU","CN=VTB BANK GCC R6 OV CA 2021; O=VTB BANK (PJSC); C=RU","Apr 21 00:00:00 2021 GMT","Apr 21 00:00:00 2031 GMT","CA:TRUE, pathlen:0 critical","18:FA:8E:3C:CD:E2:6E:0C:3F:04:AD:DA:95:F2:68:93:32:62:37:54"
"vo.vtb24.ru","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","Feb 20 00:00:00 2019 GMT","Mar 18 10:00:00 2029 GMT","CA:TRUE critical","61:8A:4F:66:F2:AB:56:AF:46:4B:0C:36:97:F6:F1:C9:1F:88:F8:B4"
"vtbstrana.ru","CN=Thawte RSA CA 2018; OU=www.digicert.com; O=DigiCert Inc; C=US","CN=Thawte RSA CA 2018; OU=www.digicert.com; O=DigiCert Inc; C=US","Nov  6 12:23:52 2017 GMT","Nov  6 12:23:52 2027 GMT","CA:TRUE, pathlen:0 critical","4D:EE:A7:06:0D:80:BA:BF:16:43:B4:E0:F0:10:4C:82:99:50:75:B7"
"www.vtbstrana.ru","CN=VTB BANK GCC R6 OV CA 2021; O=VTB BANK (PJSC); C=RU","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","Apr 21 00:00:00 2021 GMT","Apr 21 00:00:00 2031 GMT","CA:TRUE, pathlen:0 critical","18:FA:8E:3C:CD:E2:6E:0C:3F:04:AD:DA:95:F2:68:93:32:62:37:54"
"www.vtbstrana.ru","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","Dec 10 00:00:00 2014 GMT","Dec 10 00:00:00 2034 GMT","CA:TRUE critical","80:94:64:0E:B5:A7:A1:CA:11:9C:1F:DD:D5:9F:81:02:63:A7:FB:D1"
"www.vtb.com","CN=VTB BANK GCC R6 OV CA 2021; O=VTB BANK (PJSC); C=RU","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","Apr 21 00:00:00 2021 GMT","Apr 21 00:00:00 2031 GMT","CA:TRUE, pathlen:0 critical","18:FA:8E:3C:CD:E2:6E:0C:3F:04:AD:DA:95:F2:68:93:32:62:37:54"
"vtb.com","CN=VTB BANK GCC R6 OV CA 2021; O=VTB BANK (PJSC); C=RU","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","Apr 21 00:00:00 2021 GMT","Apr 21 00:00:00 2031 GMT","CA:TRUE, pathlen:0 critical","18:FA:8E:3C:CD:E2:6E:0C:3F:04:AD:DA:95:F2:68:93:32:62:37:54"
"www.vtb24.ru","CN=VTB BANK GCC R6 OV CA 2021; O=VTB BANK (PJSC); C=RU","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","Apr 21 00:00:00 2021 GMT","Apr 21 00:00:00 2031 GMT","CA:TRUE, pathlen:0 critical","18:FA:8E:3C:CD:E2:6E:0C:3F:04:AD:DA:95:F2:68:93:32:62:37:54"
"vtb24.ru","CN=VTB BANK GCC R6 OV CA 2021; O=VTB BANK (PJSC); C=RU","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","Apr 21 00:00:00 2021 GMT","Apr 21 00:00:00 2031 GMT","CA:TRUE, pathlen:0 critical","18:FA:8E:3C:CD:E2:6E:0C:3F:04:AD:DA:95:F2:68:93:32:62:37:54"
"uc.vtb24.ru","CN=VTB BANK GCC R6 OV CA 2021; O=VTB BANK (PJSC); C=RU","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","Apr 21 00:00:00 2021 GMT","Apr 21 00:00:00 2031 GMT","CA:TRUE, pathlen:0 critical","18:FA:8E:3C:CD:E2:6E:0C:3F:04:AD:DA:95:F2:68:93:32:62:37:54"
"static.vtb24.ru","CN=VTB BANK GCC R6 OV CA 2021; O=VTB BANK (PJSC); C=RU","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","Apr 21 00:00:00 2021 GMT","Apr 21 00:00:00 2031 GMT","CA:TRUE, pathlen:0 critical","18:FA:8E:3C:CD:E2:6E:0C:3F:04:AD:DA:95:F2:68:93:32:62:37:54"
"perevod.vtb24.ru","CN=VTB BANK GCC R6 OV CA 2021; O=VTB BANK (PJSC); C=RU","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","Apr 21 00:00:00 2021 GMT","Apr 21 00:00:00 2031 GMT","CA:TRUE, pathlen:0 critical","18:FA:8E:3C:CD:E2:6E:0C:3F:04:AD:DA:95:F2:68:93:32:62:37:54"
"realty.vtb24.ru","CN=VTB BANK GCC R6 OV CA 2021; O=VTB BANK (PJSC); C=RU","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","Apr 21 00:00:00 2021 GMT","Apr 21 00:00:00 2031 GMT","CA:TRUE, pathlen:0 critical","18:FA:8E:3C:CD:E2:6E:0C:3F:04:AD:DA:95:F2:68:93:32:62:37:54"
"m.vtb24.ru","CN=VTB BANK GCC R6 OV CA 2021; O=VTB BANK (PJSC); C=RU","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","Apr 21 00:00:00 2021 GMT","Apr 21 00:00:00 2031 GMT","CA:TRUE, pathlen:0 critical","18:FA:8E:3C:CD:E2:6E:0C:3F:04:AD:DA:95:F2:68:93:32:62:37:54"
"XN--80ABWAIRIPKA.XN--P1AI","CN=R3; O=Let's Encrypt; C=US","CN=ISRG Root X1; O=Internet Security Research Group; C=US","Sep  4 00:00:00 2020 GMT","Sep 15 16:00:00 2025 GMT","CA:TRUE, pathlen:0 critical","A0:53:37:5B:FE:84:E8:B7:48:78:2C:7C:EE:15:82:7A:6A:F5:A4:05"
"XN--80ABWAIRIPKA.XN--P1AI","CN=ISRG Root X1; O=Internet Security Research Group; C=US","CN=DST Root CA X3; O=Digital Signature Trust Co.","Jan 20 19:14:03 2021 GMT","Sep 30 18:14:03 2024 GMT","CA:TRUE critical","93:3C:6D:DE:E9:5C:9C:41:A4:0F:9F:50:49:3D:82:BE:03:AD:87:BF"
"cbr-day.ru","CN=E1; O=Let's Encrypt; C=US","CN=ISRG Root X2; O=Internet Security Research Group; C=US","Sep  4 00:00:00 2020 GMT","Sep 15 16:00:00 2025 GMT","CA:TRUE, pathlen:0 critical","09:1E:8E:A1:B2:56:A3:12:96:2A:F6:C1:40:C0:FB:F0:79:A4:07:B3"
"cbr-day.ru","CN=ISRG Root X2; O=Internet Security Research Group; C=US","CN=ISRG Root X1; O=Internet Security Research Group; C=US","Sep  4 00:00:00 2020 GMT","Sep 15 16:00:00 2025 GMT","CA:TRUE critical","15:16:82:F5:21:8C:0A:51:1C:28:F4:06:0A:73:B9:CA:78:CE:9A:53"
"cbr-day.ru","CN=ISRG Root X1; O=Internet Security Research Group; C=US","CN=DST Root CA X3; O=Digital Signature Trust Co.","Jan 20 19:14:03 2021 GMT","Sep 30 18:14:03 2024 GMT","CA:TRUE critical","93:3C:6D:DE:E9:5C:9C:41:A4:0F:9F:50:49:3D:82:BE:03:AD:87:BF"
"cbr-online.ru","CN=R3; O=Let's Encrypt; C=US","CN=ISRG Root X1; O=Internet Security Research Group; C=US","Sep  4 00:00:00 2020 GMT","Sep 15 16:00:00 2025 GMT","CA:TRUE, pathlen:0 critical","A0:53:37:5B:FE:84:E8:B7:48:78:2C:7C:EE:15:82:7A:6A:F5:A4:05"
"cbr-online.ru","CN=ISRG Root X1; O=Internet Security Research Group; C=US","CN=DST Root CA X3; O=Digital Signature Trust Co.","Jan 20 19:14:03 2021 GMT","Sep 30 18:14:03 2024 GMT","CA:TRUE critical","93:3C:6D:DE:E9:5C:9C:41:A4:0F:9F:50:49:3D:82:BE:03:AD:87:BF"
"dni-fg.ru","CN=R3; O=Let's Encrypt; C=US","CN=ISRG Root X1; O=Internet Security Research Group; C=US","Sep  4 00:00:00 2020 GMT","Sep 15 16:00:00 2025 GMT","CA:TRUE, pathlen:0 critical","A0:53:37:5B:FE:84:E8:B7:48:78:2C:7C:EE:15:82:7A:6A:F5:A4:05"
"dni-fg.ru","CN=ISRG Root X1; O=Internet Security Research Group; C=US","CN=DST Root CA X3; O=Digital Signature Trust Co.","Jan 20 19:14:03 2021 GMT","Sep 30 18:14:03 2024 GMT","CA:TRUE critical","93:3C:6D:DE:E9:5C:9C:41:A4:0F:9F:50:49:3D:82:BE:03:AD:87:BF"
"doligra.ru","CN=R3; O=Let's Encrypt; C=US","CN=ISRG Root X1; O=Internet Security Research Group; C=US","Sep  4 00:00:00 2020 GMT","Sep 15 16:00:00 2025 GMT","CA:TRUE, pathlen:0 critical","A0:53:37:5B:FE:84:E8:B7:48:78:2C:7C:EE:15:82:7A:6A:F5:A4:05"
"doligra.ru","CN=ISRG Root X1; O=Internet Security Research Group; C=US","CN=DST Root CA X3; O=Digital Signature Trust Co.","Jan 20 19:14:03 2021 GMT","Sep 30 18:14:03 2024 GMT","CA:TRUE critical","93:3C:6D:DE:E9:5C:9C:41:A4:0F:9F:50:49:3D:82:BE:03:AD:87:BF"
"econs.online","CN=RapidSSL TLS DV RSA Mixed SHA256 2020 CA-1; O=DigiCert Inc; C=US","CN=RapidSSL TLS DV RSA Mixed SHA256 2020 CA-1; O=DigiCert Inc; C=US","Jul 16 12:25:27 2020 GMT","May 31 23:59:59 2023 GMT","CA:TRUE, pathlen:0 critical","9B:D0:8A:58:87:6F:6C:84:9D:B6:BB:99:A8:B1:94:89:26:47:86:0E"
"econs.online","CN=DigiCert Global Root CA; OU=www.digicert.com; O=DigiCert Inc; C=US","CN=DigiCert Global Root CA; OU=www.digicert.com; O=DigiCert Inc; C=US","Nov 10 00:00:00 2006 GMT","Nov 10 00:00:00 2031 GMT","CA:TRUE critical","A8:98:5D:3A:65:E5:E5:C4:B2:D7:D6:6D:40:C6:DD:2F:B1:9C:54:36"
"econs.online","CN=RapidSSL TLS DV RSA Mixed SHA256 2020 CA-1; O=DigiCert Inc; C=US","CN=RapidSSL TLS DV RSA Mixed SHA256 2020 CA-1; O=DigiCert Inc; C=US","Jul 16 12:25:27 2020 GMT","May 31 23:59:59 2023 GMT","CA:TRUE, pathlen:0 critical","9B:D0:8A:58:87:6F:6C:84:9D:B6:BB:99:A8:B1:94:89:26:47:86:0E"
"econs.online","CN=DigiCert Global Root CA; OU=www.digicert.com; O=DigiCert Inc; C=US","CN=DigiCert Global Root CA; OU=www.digicert.com; O=DigiCert Inc; C=US","Nov 10 00:00:00 2006 GMT","Nov 10 00:00:00 2031 GMT","CA:TRUE critical","A8:98:5D:3A:65:E5:E5:C4:B2:D7:D6:6D:40:C6:DD:2F:B1:9C:54:36"
"fincult.info","CN=RapidSSL TLS DV RSA Mixed SHA256 2020 CA-1; O=DigiCert Inc; C=US","CN=RapidSSL TLS DV RSA Mixed SHA256 2020 CA-1; O=DigiCert Inc; C=US","Jul 16 12:25:27 2020 GMT","May 31 23:59:59 2023 GMT","CA:TRUE, pathlen:0 critical","9B:D0:8A:58:87:6F:6C:84:9D:B6:BB:99:A8:B1:94:89:26:47:86:0E"
"fincult.info","CN=DigiCert Global Root CA; OU=www.digicert.com; O=DigiCert Inc; C=US","CN=DigiCert Global Root CA; OU=www.digicert.com; O=DigiCert Inc; C=US","Nov 10 00:00:00 2006 GMT","Nov 10 00:00:00 2031 GMT","CA:TRUE critical","A8:98:5D:3A:65:E5:E5:C4:B2:D7:D6:6D:40:C6:DD:2F:B1:9C:54:36"
"fincult.info","CN=RapidSSL TLS DV RSA Mixed SHA256 2020 CA-1; O=DigiCert Inc; C=US","CN=RapidSSL TLS DV RSA Mixed SHA256 2020 CA-1; O=DigiCert Inc; C=US","Jul 16 12:25:27 2020 GMT","May 31 23:59:59 2023 GMT","CA:TRUE, pathlen:0 critical","9B:D0:8A:58:87:6F:6C:84:9D:B6:BB:99:A8:B1:94:89:26:47:86:0E"
